product_id,name,brand,unit_price,active,updated_at,category.name,category.department,quarantine_reason,order_id,customer_id,order_timestamp,quantity,discount_pct,status
P0064,,,47232.89,,2025-11-19 12:12:00+00:00,,,Invalid quantity or status,O0000546,C01626,2025-11-19 09:12:00+00:00,2.0,0.1,PAID
P0089,,,5318.79,,2025-11-30 01:07:00+00:00,,,Invalid quantity or status,O0000549,C01620,2025-11-27 10:07:00+00:00,2.0,0.1,PAID
P0399,,,46562.84,,2025-02-14 04:05:00+00:00,,,Invalid quantity or status,O0000550,C02876,2025-02-11 07:05:00+00:00,5.0,0.1,PACKED
P0116,,,20443.28,,2026-04-16 02:46:00+00:00,,,Invalid quantity or status,O0000552,C00622,2026-04-13 05:46:00+00:00,2.0,0.05,PACKED
P0078,,,705.5,,2026-08-07 17:11:00+00:00,,,Invalid quantity or status,O0000562,C02493,2026-08-07 13:11:00+00:00,8.0,0.0,PACKED
P0420,,,80165.3,,2025-12-09 16:17:00+00:00,,,Invalid quantity or status,O0000563,C01644,2025-12-08 12:17:00+00:00,4.0,0.15,PAID
P0471,,,17544.5,,2025-08-14 23:03:00+00:00,,,Invalid quantity or status,O0000568,C01594,2025-08-12 17:03:00+00:00,3.0,0.0,PACKED
P0175,,,71604.13,,2025-02-22 12:44:00+00:00,,,Invalid quantity or status,O0000569,C01206,2025-02-21 09:44:00+00:00,8.0,0.0,PAID
P0059,,,61238.3,,2025-03-12 03:17:00+00:00,,,Invalid quantity or status,O0000573,C00002,2025-03-12 02:17:00+00:00,8.0,0.0,PACKED
P0442,,,17818.66,,2025-02-16 09:30:00+00:00,,,Invalid quantity or status,O0000574,C02028,2025-02-14 01:30:00+00:00,4.0,0.0,PAID
P0242,,,76493.62,,2026-04-27 22:00:00+00:00,,,Invalid quantity or status,O0000575,C00983,2026-04-26 18:00:00+00:00,6.0,0.0,PACKED
P0352,,,17257.63,,2025-11-27 18:08:00+00:00,,,Invalid quantity or status,O0000580,C00946,2025-11-26 11:08:00+00:00,6.0,0.15,PACKED
P0238,,,54956.11,,2025-02-09 17:47:00+00:00,,,Invalid quantity or status,O0000583,C02318,2025-02-06 19:47:00+00:00,5.0,0.05,PACKED
P0060,,,24440.71,,2025-12-22 11:29:00+00:00,,,Invalid quantity or status,O0000589,C01910,2025-12-20 12:29:00+00:00,2.0,0.1,PACKED
P0219,,,17529.68,,2025-07-09 04:41:00+00:00,,,Invalid quantity or status,O0000592,C01202,2025-07-09 01:41:00+00:00,3.0,0.0,PAID
P0286,,,24801.38,,2025-12-13 12:02:00+00:00,,,Invalid quantity or status,O0000593,C02812,2025-12-11 02:02:00+00:00,8.0,0.1,PAID
P0513,,,41712.71,,2025-12-16 14:23:00+00:00,,,Invalid quantity or status,O0000595,C00200,2025-12-15 09:23:00+00:00,5.0,0.15,PACKED
P0137,,,79820.6,,2026-07-16 06:28:00+00:00,,,Invalid quantity or status,O0000597,C02883,2026-07-13 21:28:00+00:00,2.0,0.15,PAID
P0515,,,27518.63,,2025-02-05 18:12:00+00:00,,,Invalid quantity or status,O0000599,C01822,2025-02-05 12:12:00+00:00,7.0,0.0,PACKED
P0500,,,87197.81,,2026-05-30 16:07:00+00:00,,,Invalid quantity or status,O0000604,C02485,2026-05-30 08:07:00+00:00,2.0,0.05,PAID
P0014,,,77030.15,,2025-04-20 14:15:00+00:00,,,Invalid quantity or status,O0000607,C02732,2025-04-19 14:15:00+00:00,2.0,0.15,PACKED
P0573,,,77140.47,,2026-04-25 13:33:00+00:00,,,Invalid quantity or status,O0000608,C00933,2026-04-23 03:33:00+00:00,7.0,0.0,PAID
P0237,,,44463.32,,2025-01-22 07:57:00+00:00,,,Invalid quantity or status,O0000609,C02561,2025-01-21 18:57:00+00:00,3.0,0.1,PACKED
P0553,,,38028.11,,2026-09-02 06:28:00+00:00,,,Invalid quantity or status,O0000611,C00540,2026-08-31 20:28:00+00:00,6.0,0.0,PACKED
P0054,,,21032.34,,2025-05-31 19:28:00+00:00,,,Invalid quantity or status,O0000614,C01863,2025-05-29 01:28:00+00:00,6.0,0.05,PAID
P0226,,,89537.04,,2026-05-19 21:09:00+00:00,,,Invalid quantity or status,O0000615,C01264,2026-05-17 19:09:00+00:00,5.0,0.05,PAID
P0590,,,4109.75,,2025-02-13 18:08:00+00:00,,,Invalid quantity or status,O0000618,C01024,2025-02-11 06:08:00+00:00,6.0,0.1,PACKED
P0543,,,54041.44,,2025-10-06 07:42:00+00:00,,,Invalid quantity or status,O0000619,C01006,2025-10-03 07:42:00+00:00,5.0,0.05,PACKED
P0580,,,33069.6,,2025-01-19 18:37:00+00:00,,,Invalid quantity or status,O0000621,C02490,2025-01-18 11:37:00+00:00,3.0,0.0,PAID
P0244,,,70889.4,,2026-03-31 08:58:00+00:00,,,Invalid quantity or status,O0000622,C00787,2026-03-29 23:58:00+00:00,7.0,0.05,PACKED
P0121,,,72296.49,,2025-03-02 13:47:00+00:00,,,Invalid quantity or status,O0000626,C01241,2025-02-27 23:47:00+00:00,4.0,0.15,PAID
P0046,,,87748.04,,2025-08-07 12:08:00+00:00,,,Invalid quantity or status,O0000627,C00987,2025-08-07 05:08:00+00:00,2.0,0.0,PACKED
P0529,,,25907.16,,2026-09-04 20:31:00+00:00,,,Invalid quantity or status,O0000628,C02908,2026-09-04 09:31:00+00:00,3.0,0.0,PACKED
P0439,,,19389.39,,2025-06-10 15:56:00+00:00,,,Invalid quantity or status,O0000629,C02739,2025-06-09 06:56:00+00:00,7.0,0.0,PACKED
P0593,,,18364.72,,2025-05-12 12:56:00+00:00,,,Invalid quantity or status,O0000630,C02802,2025-05-12 03:56:00+00:00,5.0,0.0,PACKED
P0109,,,57762.92,,2025-11-29 14:11:00+00:00,,,Invalid quantity or status,O0000632,C01679,2025-11-28 23:11:00+00:00,7.0,0.15,PAID
P0342,,,72604.07,,2025-09-28 12:53:00+00:00,,,Invalid quantity or status,O0000635,C02486,2025-09-28 06:53:00+00:00,1.0,0.1,PAID
P0532,,,60399.77,,2026-05-29 16:55:00+00:00,,,Invalid quantity or status,O0000643,C00398,2026-05-28 00:55:00+00:00,2.0,0.0,PAID
P0126,,,71314.36,,2025-07-26 13:24:00+00:00,,,Invalid quantity or status,O0000644,C02196,2025-07-26 07:24:00+00:00,3.0,0.0,PACKED
P0172,,,70418.1,,2025-07-15 04:23:00+00:00,,,Invalid quantity or status,O0000648,C01829,2025-07-15 02:23:00+00:00,1.0,0.1,PAID
P0267,,,39303.96,,2025-11-02 14:35:00+00:00,,,Invalid quantity or status,O0000652,C01517,2025-10-30 18:35:00+00:00,7.0,0.0,PACKED
P0511,,,26439.68,,2025-06-27 20:29:00+00:00,,,Invalid quantity or status,O0000653,C02380,2025-06-26 01:29:00+00:00,1.0,0.0,PACKED
P0003,,,19688.11,,2026-04-29 08:59:00+00:00,,,Invalid quantity or status,O0000654,C02347,2026-04-26 13:59:00+00:00,2.0,0.0,PACKED
P0528,,,14904.9,,2026-05-02 15:58:00+00:00,,,Invalid quantity or status,O0000657,C00900,2026-04-29 23:58:00+00:00,6.0,0.0,PAID
P0389,,,69949.12,,2026-04-28 22:20:00+00:00,,,Invalid quantity or status,O0000658,C01773,2026-04-26 09:20:00+00:00,5.0,0.0,PACKED
P0032,,,4877.31,,2026-03-16 22:11:00+00:00,,,Invalid quantity or status,O0000661,C00641,2026-03-16 09:11:00+00:00,5.0,0.05,PAID
P0071,,,44232.36,,2026-05-21 19:25:00+00:00,,,Invalid quantity or status,O0000665,C00496,2026-05-19 03:25:00+00:00,8.0,0.15,PAID
P0118,,,44312.94,,2026-06-15 15:20:00+00:00,,,Invalid quantity or status,O0000666,C02053,2026-06-13 05:20:00+00:00,8.0,0.05,PAID
P0077,,,19310.99,,2026-01-13 09:56:00+00:00,,,Invalid quantity or status,O0000667,C00768,2026-01-11 09:56:00+00:00,2.0,0.0,PAID
P0190,,,27131.31,,2026-02-14 14:00:00+00:00,,,Invalid quantity or status,O0000677,C01143,2026-02-14 07:00:00+00:00,6.0,0.1,PAID
P0024,,,72681.87,,2025-03-29 11:46:00+00:00,,,Invalid quantity or status,O0000680,C02175,2025-03-28 05:46:00+00:00,8.0,0.1,PAID
P0251,,,60660.68,,2025-08-22 22:09:00+00:00,,,Invalid quantity or status,O0000686,C00999,2025-08-22 15:09:00+00:00,8.0,0.05,PACKED
P0138,,,4494.27,,2025-09-04 08:48:00+00:00,,,Invalid quantity or status,O0000688,C00575,2025-09-02 05:48:00+00:00,2.0,0.05,PAID
P0108,,,71865.45,,2026-04-02 14:17:00+00:00,,,Invalid quantity or status,O0000689,C02591,2026-04-01 23:17:00+00:00,5.0,0.0,PAID
P0475,,,70150.21,,2025-02-17 13:45:00+00:00,,,Invalid quantity or status,O0000690,C00515,2025-02-16 03:45:00+00:00,3.0,0.05,PACKED
P0422,,,39917.69,,2025-07-02 02:12:00+00:00,,,Invalid quantity or status,O0000691,C01368,2025-07-01 23:12:00+00:00,7.0,0.0,PAID
P0481,,,68492.54,,2026-06-15 21:12:00+00:00,,,Invalid quantity or status,O0000692,C00100,2026-06-14 15:12:00+00:00,5.0,0.15,PAID
P0517,,,25482.11,,2025-01-31 21:34:00+00:00,,,Invalid quantity or status,O0000696,C00598,2025-01-29 16:34:00+00:00,6.0,0.0,PAID
P0251,,,60660.68,,2025-08-09 00:30:00+00:00,,,Invalid quantity or status,O0000703,C02796,2025-08-06 15:30:00+00:00,3.0,0.0,PACKED
P0237,,,44463.32,,2025-10-23 15:27:00+00:00,,,Invalid quantity or status,O0000705,C01892,2025-10-23 14:27:00+00:00,6.0,0.0,PACKED
P0518,,,6997.51,,2026-05-23 22:16:00+00:00,,,Invalid quantity or status,O0000706,C02966,2026-05-23 02:16:00+00:00,2.0,0.15,PACKED
P0052,,,78389.01,,2026-09-01 23:42:00+00:00,,,Invalid quantity or status,O0000718,C02824,2026-08-31 04:42:00+00:00,8.0,0.1,PACKED
P0173,,,86089.35,,2025-01-11 14:19:00+00:00,,,Invalid quantity or status,O0000721,C01306,2025-01-09 10:19:00+00:00,7.0,0.0,PAID
P0167,,,6766.34,,2026-02-16 17:42:00+00:00,,,Invalid quantity or status,O0000724,C02381,2026-02-14 03:42:00+00:00,2.0,0.05,PACKED
P0100,,,45342.56,,2025-03-07 21:15:00+00:00,,,Invalid quantity or status,O0000725,C01367,2025-03-06 15:15:00+00:00,2.0,0.0,PAID
P0189,,,64797.84,,2026-04-01 20:07:00+00:00,,,Invalid quantity or status,O0000726,C02208,2026-04-01 14:07:00+00:00,6.0,0.0,PACKED
P0456,,,74562.87,,2026-04-24 19:37:00+00:00,,,Invalid quantity or status,O0000727,C01173,2026-04-24 02:37:00+00:00,1.0,0.1,PACKED
P0004,,,23373.7,,2025-06-02 07:35:00+00:00,,,Invalid quantity or status,O0000729,C00001,2025-06-01 15:35:00+00:00,1.0,0.1,PAID
P0346,,,79176.02,,2025-12-24 11:04:00+00:00,,,Invalid quantity or status,O0000732,C01747,2025-12-23 10:04:00+00:00,1.0,0.0,PACKED
P0030,,,18066.64,,2026-03-18 14:36:00+00:00,,,Invalid quantity or status,O0000735,C01066,2026-03-17 04:36:00+00:00,8.0,0.0,PACKED
P0150,,,30072.55,,2025-07-28 15:19:00+00:00,,,Invalid quantity or status,O0000747,C01031,2025-07-25 18:19:00+00:00,5.0,0.0,PAID
P0224,,,83402.6,,2026-04-25 23:06:00+00:00,,,Invalid quantity or status,O0000748,C01080,2026-04-25 09:06:00+00:00,6.0,0.05,PAID
P0055,,,18831.27,,2026-04-03 15:53:00+00:00,,,Invalid quantity or status,O0000749,C01217,2026-04-01 16:53:00+00:00,6.0,0.0,PACKED
P0447,,,84776.42,,2025-06-12 17:12:00+00:00,,,Invalid quantity or status,O0000750,C00790,2025-06-12 06:12:00+00:00,1.0,0.05,PACKED
P0501,,,27209.3,,2026-07-20 09:45:00+00:00,,,Invalid quantity or status,O0000751,C01854,2026-07-17 20:45:00+00:00,7.0,0.0,PACKED
P0495,,,12972.89,,2025-11-06 04:38:00+00:00,,,Invalid quantity or status,O0000752,C00436,2025-11-03 14:38:00+00:00,1.0,0.0,PACKED
P0140,,,86122.85,,2026-03-04 15:24:00+00:00,,,Invalid quantity or status,O0000754,C02670,2026-03-02 17:24:00+00:00,2.0,0.05,PACKED
P0449,,,74373.31,,2026-06-07 02:03:00+00:00,,,Invalid quantity or status,O0000761,C00040,2026-06-05 01:03:00+00:00,5.0,0.0,PAID
P0252,,,17880.75,,2026-02-22 06:24:00+00:00,,,Invalid quantity or status,O0000764,C01291,2026-02-22 03:24:00+00:00,4.0,0.05,PACKED
P0280,,,15221.58,,2026-06-04 12:44:00+00:00,,,Invalid quantity or status,O0000765,C02938,2026-06-03 05:44:00+00:00,3.0,0.0,PAID
P0009,,,73194.48,,2026-04-19 08:42:00+00:00,,,Invalid quantity or status,O0000768,C02009,2026-04-18 18:42:00+00:00,1.0,0.05,PACKED
P0510,,,46042.76,,2026-06-22 12:34:00+00:00,,,Invalid quantity or status,O0000770,C02466,2026-06-22 12:34:00+00:00,8.0,0.15,PAID
P0065,,,18125.28,,2025-09-11 10:30:00+00:00,,,Invalid quantity or status,O0000776,C02808,2025-09-10 03:30:00+00:00,2.0,0.15,PAID
P0581,,,36668.46,,2025-02-21 06:45:00+00:00,,,Invalid quantity or status,O0000778,C01196,2025-02-20 01:45:00+00:00,4.0,0.1,PAID
P0545,,,38240.67,,2026-01-27 04:27:00+00:00,,,Invalid quantity or status,O0000783,C00240,2026-01-26 17:27:00+00:00,3.0,0.0,PAID
P0496,,,69659.88,,2025-01-15 13:29:00+00:00,,,Invalid quantity or status,O0000788,C00066,2025-01-13 14:29:00+00:00,6.0,0.0,PACKED
P0367,,,16904.57,,2025-10-19 16:51:00+00:00,,,Invalid quantity or status,O0000791,C02336,2025-10-16 21:51:00+00:00,6.0,0.0,PAID
P0412,,,10515.9,,2025-11-28 18:13:00+00:00,,,Invalid quantity or status,O0000793,C01464,2025-11-26 20:13:00+00:00,7.0,0.1,PACKED
P0205,,,21020.38,,2026-07-05 19:55:00+00:00,,,Invalid quantity or status,O0000796,C01743,2026-07-03 09:55:00+00:00,3.0,0.15,PAID
P0373,,,53916.4,,2026-03-02 11:29:00+00:00,,,Invalid quantity or status,O0000799,C00693,2026-02-28 13:29:00+00:00,2.0,0.0,PAID
P0437,,,25890.58,,2026-01-13 11:22:00+00:00,,,Invalid quantity or status,O0000802,C02262,2026-01-11 20:22:00+00:00,7.0,0.05,PACKED
P0493,,,41839.45,,2026-01-25 07:10:00+00:00,,,Invalid quantity or status,O0000804,C00111,2026-01-23 22:10:00+00:00,6.0,0.0,PACKED
P0590,,,4109.75,,2025-02-16 09:46:00+00:00,,,Invalid quantity or status,O0000805,C00077,2025-02-13 12:46:00+00:00,1.0,0.0,PAID
P0390,,,72269.41,,2026-02-06 11:35:00+00:00,,,Invalid quantity or status,O0000806,C02017,2026-02-05 21:35:00+00:00,1.0,0.0,PAID
P0599,,,34008.44,,2025-06-26 18:58:00+00:00,,,Invalid quantity or status,O0000808,C00395,2025-06-25 23:58:00+00:00,7.0,0.15,PACKED
P0596,,,51767.48,,2026-06-10 05:26:00+00:00,,,Invalid quantity or status,O0000813,C00824,2026-06-07 07:26:00+00:00,7.0,0.05,PACKED
P0403,,,53598.93,,2025-08-05 03:50:00+00:00,,,Invalid quantity or status,O0000819,C00668,2025-08-02 23:50:00+00:00,7.0,0.0,PACKED
P0561,,,47762.89,,2026-08-03 17:10:00+00:00,,,Invalid quantity or status,O0000821,C01373,2026-08-01 02:10:00+00:00,5.0,0.0,PAID
P0559,,,89584.77,,2025-09-01 11:26:00+00:00,,,Invalid quantity or status,O0000822,C02504,2025-08-30 16:26:00+00:00,7.0,0.0,PAID
P0422,,,39917.69,,2026-01-04 16:04:00+00:00,,,Invalid quantity or status,O0000826,C00314,2026-01-02 09:04:00+00:00,5.0,0.0,PACKED
P0453,,,46985.17,,2025-12-20 19:52:00+00:00,,,Invalid quantity or status,O0000834,C01999,2025-12-19 13:52:00+00:00,6.0,0.05,PACKED
P0377,,,64363.13,,2026-03-30 17:03:00+00:00,,,Invalid quantity or status,O0000835,C01165,2026-03-28 02:03:00+00:00,4.0,0.15,PACKED
P0225,,,43720.81,,2025-04-23 03:35:00+00:00,,,Invalid quantity or status,O0000843,C00552,2025-04-21 09:35:00+00:00,6.0,0.0,PAID
P0517,,,25482.11,,2026-03-14 07:04:00+00:00,,,Invalid quantity or status,O0000844,C00637,2026-03-14 05:04:00+00:00,6.0,0.15,PAID
P0480,,,1541.62,,2025-06-20 10:36:00+00:00,,,Invalid quantity or status,O0000845,C00855,2025-06-18 00:36:00+00:00,5.0,0.0,PAID
P0103,,,48463.05,,2026-07-31 16:56:00+00:00,,,Invalid quantity or status,O0000847,C02154,2026-07-30 16:56:00+00:00,1.0,0.05,PAID
P0154,,,77548.97,,2026-01-01 01:25:00+00:00,,,Invalid quantity or status,O0000859,C02967,2025-12-29 01:25:00+00:00,6.0,0.05,PAID
P0511,,,26439.68,,2025-09-30 23:37:00+00:00,,,Invalid quantity or status,O0000863,C00014,2025-09-29 15:37:00+00:00,3.0,0.0,PAID
P0599,,,34008.44,,2025-10-22 08:00:00+00:00,,,Invalid quantity or status,O0000864,C00721,2025-10-19 10:00:00+00:00,7.0,0.05,PACKED
P0148,,,39138.89,,2026-08-20 00:06:00+00:00,,,Invalid quantity or status,O0000871,C01816,2026-08-17 03:06:00+00:00,7.0,0.0,PACKED
P0145,,,7603.15,,2026-06-29 09:58:00+00:00,,,Invalid quantity or status,O0000885,C02091,2026-06-28 21:58:00+00:00,5.0,0.0,PACKED
P0192,,,1564.55,,2026-02-20 11:23:00+00:00,,,Invalid quantity or status,O0000888,C02847,2026-02-17 14:23:00+00:00,3.0,0.1,PACKED
P0426,,,69329.23,,2026-03-08 00:06:00+00:00,,,Invalid quantity or status,O0000890,C00038,2026-03-05 11:06:00+00:00,3.0,0.0,PAID
P0583,,,52334.83,,2026-05-02 13:21:00+00:00,,,Invalid quantity or status,O0000891,C02047,2026-05-01 12:21:00+00:00,6.0,0.0,PACKED
P0457,,,43161.69,,2025-01-12 06:33:00+00:00,,,Invalid quantity or status,O0000898,C01100,2025-01-11 05:33:00+00:00,4.0,0.15,PACKED
P0527,,,17959.87,,2025-02-01 04:19:00+00:00,,,Invalid quantity or status,O0000899,C00536,2025-01-30 10:19:00+00:00,2.0,0.0,PACKED
P0160,,,22449.87,,2026-02-19 09:00:00+00:00,,,Invalid quantity or status,O0000900,C01279,2026-02-18 17:00:00+00:00,2.0,0.0,PACKED
P0093,,,45573.9,,2025-02-28 17:42:00+00:00,,,Invalid quantity or status,O0000905,C01150,2025-02-27 05:42:00+00:00,8.0,0.0,PACKED
P0173,,,86089.35,,2026-09-11 02:24:00+00:00,,,Invalid quantity or status,O0000906,C01451,2026-09-08 11:24:00+00:00,4.0,0.15,PACKED
P0449,,,74373.31,,2026-02-02 21:09:00+00:00,,,Invalid quantity or status,O0000908,C02795,2026-01-31 17:09:00+00:00,5.0,0.0,PAID
P0225,,,43720.81,,2026-07-30 12:19:00+00:00,,,Invalid quantity or status,O0000910,C02772,2026-07-27 16:19:00+00:00,1.0,0.0,PACKED
P0463,,,8138.45,,2026-05-03 17:20:00+00:00,,,Invalid quantity or status,O0000912,C00306,2026-05-02 21:20:00+00:00,7.0,0.05,PACKED
P0086,,,32149.94,,2026-02-03 01:29:00+00:00,,,Invalid quantity or status,O0000913,C01298,2026-02-02 04:29:00+00:00,4.0,0.15,PAID
P0085,,,486.79,,2025-03-08 13:10:00+00:00,,,Invalid quantity or status,O0000914,C02499,2025-03-06 02:10:00+00:00,7.0,0.05,PACKED
P0561,,,47762.89,,2025-08-13 06:08:00+00:00,,,Invalid quantity or status,O0000915,C02262,2025-08-11 14:08:00+00:00,4.0,0.05,PAID
P0284,,,39525.56,,2025-03-13 00:36:00+00:00,,,Invalid quantity or status,O0000921,C00249,2025-03-11 10:36:00+00:00,7.0,0.0,PAID
P0417,,,57523.61,,2025-12-04 02:21:00+00:00,,,Invalid quantity or status,O0000922,C00442,2025-12-03 12:21:00+00:00,1.0,0.0,PAID
P0584,,,261.24,,2026-03-14 08:31:00+00:00,,,Invalid quantity or status,O0000923,C02870,2026-03-12 10:31:00+00:00,6.0,0.0,PAID
P0115,,,27182.01,,2025-05-28 13:24:00+00:00,,,Invalid quantity or status,O0000926,C00647,2025-05-26 15:24:00+00:00,4.0,0.0,PAID
P0281,,,42391.82,,2025-09-12 22:28:00+00:00,,,Invalid quantity or status,O0000928,C01758,2025-09-10 14:28:00+00:00,5.0,0.05,PAID
P0284,,,39525.56,,2025-06-04 03:43:00+00:00,,,Invalid quantity or status,O0000931,C02954,2025-06-03 00:43:00+00:00,1.0,0.0,PACKED
P0344,,,2785.93,,2025-01-05 18:45:00+00:00,,,Invalid quantity or status,O0000936,C02309,2025-01-04 06:45:00+00:00,6.0,0.0,PACKED
P0007,,,50875.77,,2026-03-11 15:40:00+00:00,,,Invalid quantity or status,O0000937,C02939,2026-03-11 07:40:00+00:00,6.0,0.0,PACKED
P0391,,,10973.39,,2026-02-26 15:11:00+00:00,,,Invalid quantity or status,O0000938,C02437,2026-02-26 09:11:00+00:00,3.0,0.0,PAID
P0036,,,77383.38,,2026-02-08 23:26:00+00:00,,,Invalid quantity or status,O0000942,C00297,2026-02-06 09:26:00+00:00,5.0,0.0,PAID
P0111,,,6244.13,,2025-11-24 05:47:00+00:00,,,Invalid quantity or status,O0000945,C00339,2025-11-23 18:47:00+00:00,3.0,0.0,PACKED
P0248,,,79150.87,,2025-08-02 22:04:00+00:00,,,Invalid quantity or status,O0000949,C01794,2025-07-31 13:04:00+00:00,1.0,0.15,PACKED
P0396,,,13178.68,,2026-03-07 02:54:00+00:00,,,Invalid quantity or status,O0000950,C00854,2026-03-05 04:54:00+00:00,5.0,0.0,PAID
P0266,,,35205.27,,2025-09-14 08:01:00+00:00,,,Invalid quantity or status,O0000951,C02411,2025-09-13 12:01:00+00:00,7.0,0.15,PAID
P0081,,,12478.98,,2025-02-14 14:44:00+00:00,,,Invalid quantity or status,O0000956,C01900,2025-02-13 06:44:00+00:00,2.0,0.0,PACKED
P0109,,,57762.92,,2026-01-04 22:57:00+00:00,,,Invalid quantity or status,O0000957,C00871,2026-01-02 08:57:00+00:00,7.0,0.15,PAID
P0600,,,41269.99,,2025-03-06 19:55:00+00:00,,,Invalid quantity or status,O0000964,C02880,2025-03-04 10:55:00+00:00,5.0,0.05,PACKED
P0139,,,19181.94,,2025-04-01 20:17:00+00:00,,,Invalid quantity or status,O0000966,C02707,2025-03-30 23:17:00+00:00,6.0,0.1,PAID
P0368,,,5851.75,,2025-03-29 00:48:00+00:00,,,Invalid quantity or status,O0000971,C01201,2025-03-28 22:48:00+00:00,3.0,0.0,PACKED
P0366,,,34213.13,,2025-06-10 16:39:00+00:00,,,Invalid quantity or status,O0000973,C00076,2025-06-09 06:39:00+00:00,2.0,0.0,PACKED
P0419,,,50938.31,,2025-09-14 23:24:00+00:00,,,Invalid quantity or status,O0000975,C02917,2025-09-12 11:24:00+00:00,1.0,0.15,PAID
P0568,,,66254.14,,2025-08-12 16:37:00+00:00,,,Invalid quantity or status,O0000978,C02197,2025-08-12 06:37:00+00:00,6.0,0.0,PACKED
P0579,,,72156.07,,2026-02-07 07:10:00+00:00,,,Invalid quantity or status,O0000979,C01022,2026-02-04 09:10:00+00:00,5.0,0.05,PACKED
P0590,,,4109.75,,2025-01-02 14:36:00+00:00,,,Invalid quantity or status,O0000981,C01596,2025-01-01 09:36:00+00:00,5.0,0.0,PAID
P0550,,,7942.45,,2026-07-03 05:17:00+00:00,,,Invalid quantity or status,O0000982,C00999,2026-07-03 01:17:00+00:00,7.0,0.0,PAID
P0061,,,50431.31,,2026-07-19 16:36:00+00:00,,,Invalid quantity or status,O0000987,C01248,2026-07-17 13:36:00+00:00,2.0,0.0,PAID
P0508,,,68755.98,,2026-06-08 01:53:00+00:00,,,Invalid quantity or status,O0000988,C02019,2026-06-07 04:53:00+00:00,3.0,0.05,PAID
P0429,,,160.67,,2025-02-10 14:47:00+00:00,,,Invalid quantity or status,O0000990,C01835,2025-02-08 23:47:00+00:00,6.0,0.0,PACKED
P0315,,,50285.88,,2025-03-10 21:29:00+00:00,,,Invalid quantity or status,O0000991,C02891,2025-03-09 21:29:00+00:00,3.0,0.15,PAID
P0067,,,68969.66,,2025-07-08 05:23:00+00:00,,,Invalid quantity or status,O0000992,C01911,2025-07-05 07:23:00+00:00,6.0,0.15,PAID
P0385,,,64019.67,,2026-09-07 07:29:00+00:00,,,Invalid quantity or status,O0000996,C01053,2026-09-04 16:29:00+00:00,8.0,0.0,PAID
P0373,,,53916.4,,2025-04-15 14:28:00+00:00,,,Invalid quantity or status,O0000998,C02121,2025-04-12 19:28:00+00:00,5.0,0.0,PACKED
P0291,,,25096.1,,2025-06-11 05:19:00+00:00,,,Invalid quantity or status,O0001000,C02515,2025-06-09 10:19:00+00:00,4.0,0.05,PAID
P0130,,,58821.5,,2025-03-20 13:40:00+00:00,,,Invalid quantity or status,O0001005,C00056,2025-03-19 10:40:00+00:00,5.0,0.05,PAID
P0573,,,77140.47,,2026-02-05 11:40:00+00:00,,,Invalid quantity or status,O0001006,C02414,2026-02-04 19:40:00+00:00,3.0,0.05,PAID
P0026,,,30954.76,,2026-01-08 04:57:00+00:00,,,Invalid quantity or status,O0001007,C01044,2026-01-05 17:57:00+00:00,7.0,0.1,PAID
P0340,,,60718.41,,2026-05-26 22:13:00+00:00,,,Invalid quantity or status,O0001008,C00325,2026-05-26 18:13:00+00:00,6.0,0.15,PACKED
P0234,,,85883.96,,2026-03-30 04:08:00+00:00,,,Invalid quantity or status,O0001009,C00244,2026-03-28 23:08:00+00:00,2.0,0.0,PACKED
P0241,,,6477.71,,2025-08-05 17:41:00+00:00,,,Invalid quantity or status,O0001013,C01659,2025-08-05 13:41:00+00:00,5.0,0.15,PAID
P0305,,,25494.69,,2025-04-30 06:00:00+00:00,,,Invalid quantity or status,O0001019,C01522,2025-04-29 13:00:00+00:00,4.0,0.0,PACKED
P0547,,,64728.88,,2026-04-03 18:02:00+00:00,,,Invalid quantity or status,O0001022,C01089,2026-04-03 04:02:00+00:00,6.0,0.0,PACKED
P0184,,,70782.8,,2026-02-19 11:48:00+00:00,,,Invalid quantity or status,O0001027,C00701,2026-02-19 10:48:00+00:00,8.0,0.0,PAID
P0522,,,26730.04,,2025-08-18 14:07:00+00:00,,,Invalid quantity or status,O0001028,C02140,2025-08-15 18:07:00+00:00,7.0,0.0,PACKED
P0302,,,79460.58,,2025-11-24 11:09:00+00:00,,,Invalid quantity or status,O0001029,C00421,2025-11-23 07:09:00+00:00,6.0,0.15,PAID
P0526,,,80613.9,,2025-12-18 23:46:00+00:00,,,Invalid quantity or status,O0001036,C02442,2025-12-17 04:46:00+00:00,7.0,0.0,PACKED
P0091,,,77292.24,,2025-01-06 16:10:00+00:00,,,Invalid quantity or status,O0001039,C01439,2025-01-05 23:10:00+00:00,4.0,0.1,PAID
P0354,,,22506.86,,2025-08-04 17:42:00+00:00,,,Invalid quantity or status,O0001043,C00812,2025-08-02 04:42:00+00:00,8.0,0.15,PACKED
P0172,,,70418.1,,2025-09-25 21:05:00+00:00,,,Invalid quantity or status,O0001044,C00831,2025-09-23 15:05:00+00:00,4.0,0.1,PACKED
P0519,,,1391.51,,2025-01-15 17:21:00+00:00,,,Invalid quantity or status,O0001045,C01154,2025-01-13 16:21:00+00:00,6.0,0.0,PAID
